provincia;partidoPolitico;sexo;votos
Quito;PARTIDO POLÍTICO AVANZA;M;962
Quito;PARTIDO ADELANTE ECUATORIANO ADELANTE;M;102
Quito;PARTIDO POLÍTICO AVANZA;F;1369
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;F;1396
Quito;MOVIMIENTO NACIONAL PODEMOS;F;64
Quito;IZQUIERDA DEMOCRÁTICA;F;221
Quito;UNIDAD POPULAR;F;242
Quito;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;F;16
Quito;ALIANZA IZQUIERDA DEMOCRÁTICA-DEMOCRACIA SÍ- LOS BANCOS;F;989
Quito;PARTIDO SOCIAL CRISTIANO;F;75
Quito;PARTIDO POLÍTICO AVANZA;M;1555
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;M;1403
Quito;MOVIMIENTO NACIONAL PODEMOS;M;65
Quito;IZQUIERDA DEMOCRÁTICA;M;213
Quito;UNIDAD POPULAR;M;204
Quito;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;M;29
Quito;ALIANZA IZQUIERDA DEMOCRÁTICA-DEMOCRACIA SÍ- LOS BANCOS;M;1075
Quito;PARTIDO SOCIAL CRISTIANO;M;94
Quito;MOVIMIENTO NACIONAL PODEMOS;F;84
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;F;955
Quito;MOVIMIENTO DE ACCION CIUDADANA FENIX;F;1461
Quito;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;F;759
Quito;UNION ECUATORIANA;F;98
Quito;PARTIDO SOCIAL CRISTIANO;F;2439
Quito;MOVIMIENTO NACIONAL PODEMOS;M;96
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;M;1172
Quito;MOVIMIENTO DE ACCION CIUDADANA FENIX;M;1302
Quito;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;M;761
Quito;UNION ECUATORIANA;M;117
Quito;PARTIDO SOCIAL CRISTIANO;M;2674
Galápagos;PARTIDO SOCIAL CRISTIANO;F;11
Galápagos;IZQUIERDA DEMOCRÁTICA;F;18
Galápagos;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;F;47
Galápagos;MOVIMIENTO DE ACCION CIUDADANA FENIX;F;21
Galápagos;CENTRO DEMOCRATICO;F;21
Galápagos;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;F;85
Galápagos;UNIDAD CRISTOBALEÑA;F;3
Galápagos;MOVIMIENTO DE IDENTIDAD PROVINCIAL, MIP;F;2
Galápagos;PARTIDO SOCIAL CRISTIANO;M;12
Galápagos;IZQUIERDA DEMOCRÁTICA;M;26
Galápagos;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;M;59
Galápagos;MOVIMIENTO DE ACCION CIUDADANA FENIX;M;28
Galápagos;CENTRO DEMOCRATICO;M;33
Galápagos;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;M;107
Galápagos;UNIDAD CRISTOBALEÑA;M;7
Galápagos;MOVIMIENTO DE IDENTIDAD PROVINCIAL, MIP;M;4
Galápagos;PARTIDO SOCIAL CRISTIANO;F;1
Galápagos;IZQUIERDA DEMOCRÁTICA;F;0
Galápagos;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;F;1
Galápagos;MOVIMIENTO DE ACCION CIUDADANA FENIX;F;0
Galápagos;CENTRO DEMOCRATICO;F;16
Galápagos;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;F;1
Galápagos;UNIDAD CRISTOBALEÑA;F;20
Galápagos;MOVIMIENTO DE IDENTIDAD PROVINCIAL, MIP;F;0
Galápagos;PARTIDO SOCIAL CRISTIANO;M;3
Galápagos;IZQUIERDA DEMOCRÁTICA;M;1
Galápagos;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;M;3
Galápagos;MOVIMIENTO DE ACCION CIUDADANA FENIX;M;1
Galápagos;CENTRO DEMOCRATICO;M;28
Galápagos;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;M;3
Galápagos;UNIDAD CRISTOBALEÑA;M;24
Galápagos;MOVIMIENTO DE IDENTIDAD PROVINCIAL, MIP;M;0
Galápagos;PARTIDO SOCIAL CRISTIANO;F;165
Galápagos;IZQUIERDA DEMOCRÁTICA;F;101
Galápagos;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;F;443
Galápagos;MOVIMIENTO DE ACCION CIUDADANA FENIX;F;323
Galápagos;CENTRO DEMOCRATICO;F;185
Galápagos;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;F;623
Galápagos;UNIDAD CRISTOBALEÑA;F;72
Galápagos;MOVIMIENTO DE IDENTIDAD PROVINCIAL, MIP;F;56
Galápagos;PARTIDO SOCIAL CRISTIANO;M;195
Galápagos;IZQUIERDA DEMOCRÁTICA;M;109
Galápagos;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;M;498
Galápagos;MOVIMIENTO DE ACCION CIUDADANA FENIX;M;297
Galápagos;CENTRO DEMOCRATICO;M;208
Galápagos;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;M;683
Galápagos;UNIDAD CRISTOBALEÑA;M;69
Galápagos;MOVIMIENTO DE IDENTIDAD PROVINCIAL, MIP;M;72
Galápagos;UNION ECUATORIANA;F;11
Galápagos;ALIANZA UNIDOS POR TI;F;51
Galápagos;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;F;19
Galápagos;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;F;126
Galápagos;MOVIMIENTO DEMOCRACIA SÍ;F;2
Galápagos;MOVIMIENTO DE IDENTIDAD PROVINCIAL, MIP;F;131
Galápagos;MOVIMIENTO DE UNIDAD PLURINACIONAL PACHAKUTIK;F;9
Galápagos;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;F;31
Galápagos;MOVIMIENTO DE IDENTIDAD PROVINCIAL, MIP;F;52
Galápagos;MOVIMIENTO ECUATORIANO UNIDO;F;0
Galápagos;UNION ECUATORIANA;M;22
Galápagos;ALIANZA UNIDOS POR TI;M;69
Galápagos;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;M;27
Galápagos;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;M;112
Galápagos;MOVIMIENTO DEMOCRACIA SÍ;M;2
Galápagos;MOVIMIENTO DE IDENTIDAD PROVINCIAL, MIP;M;167
Galápagos;MOVIMIENTO DE UNIDAD PLURINACIONAL PACHAKUTIK;M;15
Galápagos;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;M;29
Galápagos;MOVIMIENTO DE IDENTIDAD PROVINCIAL, MIP;M;71
Galápagos;MOVIMIENTO ECUATORIANO UNIDO;M;2
Galápagos;UNION ECUATORIANA;F;0
Galápagos;ALIANZA UNIDOS POR TI;F;19
Galápagos;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;F;15
Galápagos;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;F;39
Galápagos;MOVIMIENTO DEMOCRACIA SÍ;F;5
Galápagos;MOVIMIENTO DE IDENTIDAD PROVINCIAL, MIP;F;34
Galápagos;MOVIMIENTO DE UNIDAD PLURINACIONAL PACHAKUTIK;F;3
Galápagos;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;F;23
Galápagos;MOVIMIENTO DE IDENTIDAD PROVINCIAL, MIP;F;20
Galápagos;MOVIMIENTO ECUATORIANO UNIDO;F;0
Galápagos;UNION ECUATORIANA;M;2
Galápagos;ALIANZA UNIDOS POR TI;M;26
Galápagos;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;M;10
Galápagos;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;M;38
Galápagos;MOVIMIENTO DEMOCRACIA SÍ;M;5
Galápagos;MOVIMIENTO DE IDENTIDAD PROVINCIAL, MIP;M;36
Galápagos;MOVIMIENTO DE UNIDAD PLURINACIONAL PACHAKUTIK;M;1
Galápagos;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;M;37
Galápagos;MOVIMIENTO DE IDENTIDAD PROVINCIAL, MIP;M;38
Galápagos;MOVIMIENTO ECUATORIANO UNIDO;M;3
Galápagos;UNION ECUATORIANA;F;196
Galápagos;ALIANZA UNIDOS POR TI;F;525
Galápagos;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;F;183
Galápagos;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;F;621
Galápagos;MOVIMIENTO DEMOCRACIA SÍ;F;88
Galápagos;MOVIMIENTO DE IDENTIDAD PROVINCIAL, MIP;F;853
Galápagos;MOVIMIENTO DE UNIDAD PLURINACIONAL PACHAKUTIK;F;264
Galápagos;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;F;104
Galápagos;MOVIMIENTO DE IDENTIDAD PROVINCIAL, MIP;F;430
Galápagos;MOVIMIENTO ECUATORIANO UNIDO;F;37
Galápagos;UNION ECUATORIANA;M;222
Galápagos;ALIANZA UNIDOS POR TI;M;485
Galápagos;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;M;163
Galápagos;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;M;677
Galápagos;MOVIMIENTO DEMOCRACIA SÍ;M;102
Galápagos;MOVIMIENTO DE IDENTIDAD PROVINCIAL, MIP;M;968
Galápagos;MOVIMIENTO DE UNIDAD PLURINACIONAL PACHAKUTIK;M;238
Galápagos;MOVIMIENTO CREO, CREANDO OPORTUNIDADES;M;152
Galápagos;MOVIMIENTO DE IDENTIDAD PROVINCIAL, MIP;M;533
Galápagos;MOVIMIENTO ECUATORIANO UNIDO;M;59
Galápagos;PARTIDO SOCIAL CRISTIANO;F;25
Galápagos;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;F;29
Galápagos;MOVIMIENTO DE IDENTIDAD PROVINCIAL, MIP;F;13
Galápagos;PARTIDO SOCIAL CRISTIANO;M;34
Galápagos;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;M;59
Galápagos;MOVIMIENTO DE IDENTIDAD PROVINCIAL, MIP;M;28
Galápagos;PARTIDO SOCIAL CRISTIANO;F;272
Galápagos;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;F;328
Galápagos;MOVIMIENTO DE IDENTIDAD PROVINCIAL, MIP;F;154
Galápagos;PARTIDO SOCIAL CRISTIANO;M;292
Galápagos;MOVIMIENTO ALIANZA PAIS, PATRIA  ALTIVA I SOBERANA;M;311
Galápagos;MOVIMIENTO DE IDENTIDAD PROVINCIAL, MIP;M;213
Santo Domingo;MOVIMIENTO DE ACCION CIUDADANA FENIX;F;227
Santo Domingo;ALIANZA MOVIMIENTO POSITIVO - PSC LISTA 63-6;F;3059
Santo Domingo;ALIANZA ELECTORAL ALIANZA PAÍS LISTA 35 Y MOVIMIENTO VICTORIA LISTA 67;F;822
Santo Domingo;UNIDAD 20/100;F;4517
Santo Domingo;PARTIDO SOCIALISTA ECUATORIANO;F;109
Santo Domingo;PARTIDO POLÍTICO AVANZA;F;101
Santo Domingo;MOVIMIENTO F. COMPROMISO SOCIAL;F;1838
Santo Domingo;MOVIMIENTO LIBERTAD ES PUEBLO, LEP;F;83
Santo Domingo;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;F;82
Santo Domingo;PARTIDO ADELANTE ECUATORIANO ADELANTE;F;126
Santo Domingo;ACUERDO CIUDADANO;F;1935
Santo Domingo;MOVIMIENTO SOCIEDAD UNIDA MAS ACCION, SUMA;F;580
Santo Domingo;UNION ECUATORIANA;F;156
Santo Domingo;ALIANZA CENTRO DEMOCRATICO Y PAIS;F;372
Santo Domingo;MOVIMIENTO DE ACCION CIUDADANA FENIX;M;253
Santo Domingo;ALIANZA MOVIMIENTO POSITIVO - PSC LISTA 63-6;M;2346
Santo Domingo;ALIANZA ELECTORAL ALIANZA PAÍS LISTA 35 Y MOVIMIENTO VICTORIA LISTA 67;M;848
Santo Domingo;UNIDAD 20/100;M;4045
Santo Domingo;PARTIDO SOCIALISTA ECUATORIANO;M;101
Santo Domingo;PARTIDO POLÍTICO AVANZA;M;135
Santo Domingo;MOVIMIENTO F. COMPROMISO SOCIAL;M;1733
Santo Domingo;MOVIMIENTO LIBERTAD ES PUEBLO, LEP;M;90
Santo Domingo;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;M;90
Santo Domingo;PARTIDO ADELANTE ECUATORIANO ADELANTE;M;124
Santo Domingo;ACUERDO CIUDADANO;M;1661
Santo Domingo;MOVIMIENTO SOCIEDAD UNIDA MAS ACCION, SUMA;M;367
Santo Domingo;UNION ECUATORIANA;M;105
Santo Domingo;ALIANZA CENTRO DEMOCRATICO Y PAIS;M;457
Santo Domingo;MOVIMIENTO DE ACCION CIUDADANA FENIX;F;336
Santo Domingo;ALIANZA MOVIMIENTO POSITIVO - PSC LISTA 63-6;F;4341
Santo Domingo;ALIANZA ELECTORAL ALIANZA PAÍS LISTA 35 Y MOVIMIENTO VICTORIA LISTA 67;F;1442
Santo Domingo;UNIDAD 20/100;F;6101
Santo Domingo;PARTIDO SOCIALISTA ECUATORIANO;F;198
Santo Domingo;PARTIDO POLÍTICO AVANZA;F;198
Santo Domingo;MOVIMIENTO F. COMPROMISO SOCIAL;F;2901
Santo Domingo;MOVIMIENTO LIBERTAD ES PUEBLO, LEP;F;188
Santo Domingo;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;F;105
Santo Domingo;PARTIDO ADELANTE ECUATORIANO ADELANTE;F;205
Santo Domingo;ACUERDO CIUDADANO;F;3111
Santo Domingo;MOVIMIENTO SOCIEDAD UNIDA MAS ACCION, SUMA;F;621
Santo Domingo;UNION ECUATORIANA;F;191
Santo Domingo;ALIANZA CENTRO DEMOCRATICO Y PAIS;F;527
Santo Domingo;MOVIMIENTO DE ACCION CIUDADANA FENIX;M;310
Santo Domingo;ALIANZA MOVIMIENTO POSITIVO - PSC LISTA 63-6;M;3300
Santo Domingo;ALIANZA ELECTORAL ALIANZA PAÍS LISTA 35 Y MOVIMIENTO VICTORIA LISTA 67;M;1369
Santo Domingo;UNIDAD 20/100;M;5480
Santo Domingo;PARTIDO SOCIALISTA ECUATORIANO;M;188
Santo Domingo;PARTIDO POLÍTICO AVANZA;M;214
Santo Domingo;MOVIMIENTO F. COMPROMISO SOCIAL;M;2606
Santo Domingo;MOVIMIENTO LIBERTAD ES PUEBLO, LEP;M;223
Santo Domingo;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;M;146
Santo Domingo;PARTIDO ADELANTE ECUATORIANO ADELANTE;M;247
Santo Domingo;ACUERDO CIUDADANO;M;2422
Santo Domingo;MOVIMIENTO SOCIEDAD UNIDA MAS ACCION, SUMA;M;428
Santo Domingo;UNION ECUATORIANA;M;205
Santo Domingo;ALIANZA CENTRO DEMOCRATICO Y PAIS;M;716
Santo Domingo;MOVIMIENTO DE ACCION CIUDADANA FENIX;F;326
Santo Domingo;ALIANZA MOVIMIENTO POSITIVO - PSC LISTA 63-6;F;5026
Santo Domingo;ALIANZA ELECTORAL ALIANZA PAÍS LISTA 35 Y MOVIMIENTO VICTORIA LISTA 67;F;1496
Santo Domingo;UNIDAD 20/100;F;7208
Santo Domingo;PARTIDO SOCIALISTA ECUATORIANO;F;245
Santo Domingo;PARTIDO POLÍTICO AVANZA;F;210
Santo Domingo;MOVIMIENTO F. COMPROMISO SOCIAL;F;3350
Santo Domingo;MOVIMIENTO LIBERTAD ES PUEBLO, LEP;F;151
Santo Domingo;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;F;180
Santo Domingo;PARTIDO ADELANTE ECUATORIANO ADELANTE;F;254
Santo Domingo;ACUERDO CIUDADANO;F;3857
Santo Domingo;MOVIMIENTO SOCIEDAD UNIDA MAS ACCION, SUMA;F;713
Santo Domingo;UNION ECUATORIANA;F;249
Santo Domingo;ALIANZA CENTRO DEMOCRATICO Y PAIS;F;661
Santo Domingo;MOVIMIENTO DE ACCION CIUDADANA FENIX;M;369
Santo Domingo;ALIANZA MOVIMIENTO POSITIVO - PSC LISTA 63-6;M;4064
Santo Domingo;ALIANZA ELECTORAL ALIANZA PAÍS LISTA 35 Y MOVIMIENTO VICTORIA LISTA 67;M;1546
Santo Domingo;UNIDAD 20/100;M;6749
Santo Domingo;PARTIDO SOCIALISTA ECUATORIANO;M;231
Santo Domingo;PARTIDO POLÍTICO AVANZA;M;254
Santo Domingo;MOVIMIENTO F. COMPROMISO SOCIAL;M;3090
Santo Domingo;MOVIMIENTO LIBERTAD ES PUEBLO, LEP;M;205
Santo Domingo;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;M;199
Santo Domingo;PARTIDO ADELANTE ECUATORIANO ADELANTE;M;272
Santo Domingo;ACUERDO CIUDADANO;M;3399
Santo Domingo;MOVIMIENTO SOCIEDAD UNIDA MAS ACCION, SUMA;M;589
Santo Domingo;UNION ECUATORIANA;M;194
Santo Domingo;ALIANZA CENTRO DEMOCRATICO Y PAIS;M;880
Santo Domingo;MOVIMIENTO DE ACCION CIUDADANA FENIX;F;21
Santo Domingo;ALIANZA MOVIMIENTO POSITIVO - PSC LISTA 63-6;F;688
Santo Domingo;ALIANZA ELECTORAL ALIANZA PAÍS LISTA 35 Y MOVIMIENTO VICTORIA LISTA 67;F;160
Santo Domingo;UNIDAD 20/100;F;1052
Santo Domingo;PARTIDO SOCIALISTA ECUATORIANO;F;32
Santo Domingo;PARTIDO POLÍTICO AVANZA;F;25
Santo Domingo;MOVIMIENTO F. COMPROMISO SOCIAL;F;540
Santo Domingo;MOVIMIENTO LIBERTAD ES PUEBLO, LEP;F;25
Santo Domingo;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;F;24
Santo Domingo;PARTIDO ADELANTE ECUATORIANO ADELANTE;F;40
Santo Domingo;ACUERDO CIUDADANO;F;504
Santo Domingo;MOVIMIENTO SOCIEDAD UNIDA MAS ACCION, SUMA;F;76
Santo Domingo;UNION ECUATORIANA;F;30
Santo Domingo;ALIANZA CENTRO DEMOCRATICO Y PAIS;F;85
Santo Domingo;MOVIMIENTO DE ACCION CIUDADANA FENIX;M;33
Santo Domingo;ALIANZA MOVIMIENTO POSITIVO - PSC LISTA 63-6;M;483
Santo Domingo;ALIANZA ELECTORAL ALIANZA PAÍS LISTA 35 Y MOVIMIENTO VICTORIA LISTA 67;M;177
Santo Domingo;UNIDAD 20/100;M;997
Santo Domingo;PARTIDO SOCIALISTA ECUATORIANO;M;44
Santo Domingo;PARTIDO POLÍTICO AVANZA;M;35
Santo Domingo;MOVIMIENTO F. COMPROMISO SOCIAL;M;455
Santo Domingo;MOVIMIENTO LIBERTAD ES PUEBLO, LEP;M;26
Santo Domingo;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;M;32
Santo Domingo;PARTIDO ADELANTE ECUATORIANO ADELANTE;M;39
Santo Domingo;ACUERDO CIUDADANO;M;427
Santo Domingo;MOVIMIENTO SOCIEDAD UNIDA MAS ACCION, SUMA;M;54
Santo Domingo;UNION ECUATORIANA;M;25
Santo Domingo;ALIANZA CENTRO DEMOCRATICO Y PAIS;M;114
Santo Domingo;MOVIMIENTO DE ACCION CIUDADANA FENIX;F;340
Santo Domingo;ALIANZA MOVIMIENTO POSITIVO - PSC LISTA 63-6;F;4398
Santo Domingo;ALIANZA ELECTORAL ALIANZA PAÍS LISTA 35 Y MOVIMIENTO VICTORIA LISTA 67;F;1424
Santo Domingo;UNIDAD 20/100;F;6261
Santo Domingo;PARTIDO SOCIALISTA ECUATORIANO;F;207
Santo Domingo;PARTIDO POLÍTICO AVANZA;F;213
Santo Domingo;MOVIMIENTO F. COMPROMISO SOCIAL;F;2630
Santo Domingo;MOVIMIENTO LIBERTAD ES PUEBLO, LEP;F;152
Santo Domingo;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;F;132
Santo Domingo;PARTIDO ADELANTE ECUATORIANO ADELANTE;F;242
Santo Domingo;ACUERDO CIUDADANO;F;3221
Santo Domingo;MOVIMIENTO SOCIEDAD UNIDA MAS ACCION, SUMA;F;635
Santo Domingo;UNION ECUATORIANA;F;192
Santo Domingo;ALIANZA CENTRO DEMOCRATICO Y PAIS;F;766
Santo Domingo;MOVIMIENTO DE ACCION CIUDADANA FENIX;M;357
Santo Domingo;ALIANZA MOVIMIENTO POSITIVO - PSC LISTA 63-6;M;4100
Santo Domingo;ALIANZA ELECTORAL ALIANZA PAÍS LISTA 35 Y MOVIMIENTO VICTORIA LISTA 67;M;1662
Santo Domingo;UNIDAD 20/100;M;6762
Santo Domingo;PARTIDO SOCIALISTA ECUATORIANO;M;265
Santo Domingo;PARTIDO POLÍTICO AVANZA;M;299
Santo Domingo;MOVIMIENTO F. COMPROMISO SOCIAL;M;2906
Santo Domingo;MOVIMIENTO LIBERTAD ES PUEBLO, LEP;M;206
Santo Domingo;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;M;188
Santo Domingo;PARTIDO ADELANTE ECUATORIANO ADELANTE;M;293
Santo Domingo;ACUERDO CIUDADANO;M;3326
Santo Domingo;MOVIMIENTO SOCIEDAD UNIDA MAS ACCION, SUMA;M;573
Santo Domingo;UNION ECUATORIANA;M;212
Santo Domingo;ALIANZA CENTRO DEMOCRATICO Y PAIS;M;935
Santo Domingo;MOVIMIENTO DE ACCION CIUDADANA FENIX;F;270
Santo Domingo;ALIANZA MOVIMIENTO POSITIVO - PSC LISTA 63-6;F;3078
Santo Domingo;ALIANZA ELECTORAL ALIANZA PAÍS LISTA 35 Y MOVIMIENTO VICTORIA LISTA 67;F;1333
Santo Domingo;UNIDAD 20/100;F;4291
Santo Domingo;PARTIDO SOCIALISTA ECUATORIANO;F;256
Santo Domingo;PARTIDO POLÍTICO AVANZA;F;155
Santo Domingo;MOVIMIENTO F. COMPROMISO SOCIAL;F;1847
Santo Domingo;MOVIMIENTO LIBERTAD ES PUEBLO, LEP;F;116
Santo Domingo;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;F;102
Santo Domingo;PARTIDO ADELANTE ECUATORIANO ADELANTE;F;184
Santo Domingo;ACUERDO CIUDADANO;F;2480
Santo Domingo;MOVIMIENTO SOCIEDAD UNIDA MAS ACCION, SUMA;F;566
Santo Domingo;UNION ECUATORIANA;F;147
Santo Domingo;ALIANZA CENTRO DEMOCRATICO Y PAIS;F;635
Santo Domingo;MOVIMIENTO DE ACCION CIUDADANA FENIX;M;295
Santo Domingo;ALIANZA MOVIMIENTO POSITIVO - PSC LISTA 63-6;M;2822
Santo Domingo;ALIANZA ELECTORAL ALIANZA PAÍS LISTA 35 Y MOVIMIENTO VICTORIA LISTA 67;M;1397
Santo Domingo;UNIDAD 20/100;M;4586
Santo Domingo;PARTIDO SOCIALISTA ECUATORIANO;M;204
Santo Domingo;PARTIDO POLÍTICO AVANZA;M;190
Santo Domingo;MOVIMIENTO F. COMPROMISO SOCIAL;M;1983
Santo Domingo;MOVIMIENTO LIBERTAD ES PUEBLO, LEP;M;169
Santo Domingo;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;M;130
Santo Domingo;PARTIDO ADELANTE ECUATORIANO ADELANTE;M;218
Santo Domingo;ACUERDO CIUDADANO;M;2348
Santo Domingo;MOVIMIENTO SOCIEDAD UNIDA MAS ACCION, SUMA;M;455
Santo Domingo;UNION ECUATORIANA;M;146
Santo Domingo;ALIANZA CENTRO DEMOCRATICO Y PAIS;M;827
Santo Domingo;MOVIMIENTO DE ACCION CIUDADANA FENIX;F;59
Santo Domingo;ALIANZA MOVIMIENTO POSITIVO - PSC LISTA 63-6;F;549
Santo Domingo;ALIANZA ELECTORAL ALIANZA PAÍS LISTA 35 Y MOVIMIENTO VICTORIA LISTA 67;F;277
Santo Domingo;UNIDAD 20/100;F;893
Santo Domingo;PARTIDO SOCIALISTA ECUATORIANO;F;55
Santo Domingo;PARTIDO POLÍTICO AVANZA;F;37
Santo Domingo;MOVIMIENTO F. COMPROMISO SOCIAL;F;410
Santo Domingo;MOVIMIENTO LIBERTAD ES PUEBLO, LEP;F;25
Santo Domingo;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;F;23
Santo Domingo;PARTIDO ADELANTE ECUATORIANO ADELANTE;F;43
Santo Domingo;ACUERDO CIUDADANO;F;494
Santo Domingo;MOVIMIENTO SOCIEDAD UNIDA MAS ACCION, SUMA;F;130
Santo Domingo;UNION ECUATORIANA;F;28
Santo Domingo;ALIANZA CENTRO DEMOCRATICO Y PAIS;F;145
Santo Domingo;MOVIMIENTO DE ACCION CIUDADANA FENIX;M;56
Santo Domingo;ALIANZA MOVIMIENTO POSITIVO - PSC LISTA 63-6;M;440
Santo Domingo;ALIANZA ELECTORAL ALIANZA PAÍS LISTA 35 Y MOVIMIENTO VICTORIA LISTA 67;M;275
Santo Domingo;UNIDAD 20/100;M;762
Santo Domingo;PARTIDO SOCIALISTA ECUATORIANO;M;31
Santo Domingo;PARTIDO POLÍTICO AVANZA;M;31
Santo Domingo;MOVIMIENTO F. COMPROMISO SOCIAL;M;379
Santo Domingo;MOVIMIENTO LIBERTAD ES PUEBLO, LEP;M;17
Santo Domingo;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;M;19
Santo Domingo;PARTIDO ADELANTE ECUATORIANO ADELANTE;M;32
Santo Domingo;ACUERDO CIUDADANO;M;403
Santo Domingo;MOVIMIENTO SOCIEDAD UNIDA MAS ACCION, SUMA;M;85
Santo Domingo;UNION ECUATORIANA;M;12
Santo Domingo;ALIANZA CENTRO DEMOCRATICO Y PAIS;M;155
Santo Domingo;MOVIMIENTO DE ACCION CIUDADANA FENIX;F;73
Santo Domingo;ALIANZA MOVIMIENTO POSITIVO - PSC LISTA 63-6;F;614
Santo Domingo;ALIANZA ELECTORAL ALIANZA PAÍS LISTA 35 Y MOVIMIENTO VICTORIA LISTA 67;F;104
Santo Domingo;UNIDAD 20/100;F;727
Santo Domingo;PARTIDO SOCIALISTA ECUATORIANO;F;49
Santo Domingo;PARTIDO POLÍTICO AVANZA;F;41
Santo Domingo;MOVIMIENTO F. COMPROMISO SOCIAL;F;154
Santo Domingo;MOVIMIENTO LIBERTAD ES PUEBLO, LEP;F;4
Santo Domingo;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;F;23
Santo Domingo;PARTIDO ADELANTE ECUATORIANO ADELANTE;F;28
Santo Domingo;ACUERDO CIUDADANO;F;537
Santo Domingo;MOVIMIENTO SOCIEDAD UNIDA MAS ACCION, SUMA;F;61
Santo Domingo;UNION ECUATORIANA;F;26
Santo Domingo;ALIANZA CENTRO DEMOCRATICO Y PAIS;F;76
Santo Domingo;MOVIMIENTO DE ACCION CIUDADANA FENIX;M;71
Santo Domingo;ALIANZA MOVIMIENTO POSITIVO - PSC LISTA 63-6;M;639
Santo Domingo;ALIANZA ELECTORAL ALIANZA PAÍS LISTA 35 Y MOVIMIENTO VICTORIA LISTA 67;M;115
Santo Domingo;UNIDAD 20/100;M;758
Santo Domingo;PARTIDO SOCIALISTA ECUATORIANO;M;58
Santo Domingo;PARTIDO POLÍTICO AVANZA;M;49
Santo Domingo;MOVIMIENTO F. COMPROMISO SOCIAL;M;210
Santo Domingo;MOVIMIENTO LIBERTAD ES PUEBLO, LEP;M;11
Santo Domingo;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;M;33
